"year" "id"
"2056" "2013" "new_100"
"2057" "2013" "new_251"
"2058" "2013" "new_37"
"2059" "2013" "new_253"
"2060" "2013" "new_20"
"2061" "2013" "new_103"
"2062" "2013" "new_24"
"2063" "2013" "new_125"
"2064" "2013" "new_101"
"2065" "2013" "new_35"
"2066" "2013" "new_118"
"2067" "2013" "new_75"
"2068" "2013" "new_110"
"2069" "2013" "new_33"
"2070" "2013" "new_226"
"2071" "2013" "new_56"
"2072" "2013" "new_107"
"2073" "2014" "new_128"
"2074" "2014" "new_102"
"2075" "2014" "new_55"
"2076" "2014" "new_46"
"2077" "2014" "new_15"
"2078" "2014" "new_38"
"2079" "2014" "new_110"
"2080" "2014" "new_211"
"2081" "2014" "new_3"
"2082" "2014" "new_21"
"2083" "2014" "new_22"
"2084" "2014" "new_93"
"2085" "2014" "new_9"
"2086" "2014" "new_20"
"2087" "2014" "new_101"
"2088" "2014" "new_227"
"2089" "2014" "new_100"
"2090" "2014" "new_54"
"2091" "2014" "new_214"
"2092" "2014" "new_50"
"2093" "2014" "new_237"
"2094" "2014" "new_304"
"2095" "2014" "new_300"
"2096" "2014" "new_94"
"2097" "2014" "new_302"
"2098" "2014" "new_85"
"2099" "2014" "new_305"
"2100" "2014" "new_52"
"2101" "2014" "new_12"
"2102" "2014" "new_303"
"2103" "2014" "new_60"
"2104" "2014" "new_10"
"2105" "2014" "new_248"
"2106" "2014" "new_75"
"2107" "2014" "new_2"
"2108" "2014" "new_56"
"2109" "2014" "new_301"
"2110" "2014" "new_34"
"2111" "2014" "new_13"
"2112" "2014" "new_103"
"2113" "2014" "new_109"
"2114" "2014" "new_24"
"2115" "2014" "new_84"
"2116" "2014" "new_95"
"2117" "2014" "new_16"
"2118" "2014" "new_118"
"2119" "2014" "new_239"
"2120" "2014" "new_36"
"2121" "2014" "new_48"
"2122" "2014" "new_37"
"2123" "2014" "new_221"
"2124" "2014" "new_39"
"2125" "2014" "new_108"
"2126" "2014" "new_111"
"2127" "2014" "new_135"
"2128" "2014" "new_125"
"2129" "2014" "new_133"
"2130" "2014" "new_47"
"2131" "2014" "new_26"
"2132" "2014" "new_104"
"2133" "2014" "new_43"
"2134" "2014" "new_249"
"2135" "2014" "new_61"
"2136" "2015" "new_2"
"2137" "2015" "new_46"
"2138" "2015" "new_55"
"2139" "2015" "new_138"
"2140" "2015" "new_306"
"2141" "2015" "new_85"
"2142" "2015" "new_133"
"2143" "2015" "new_13"
"2144" "2015" "new_49"
"2145" "2015" "new_59"
"2146" "2015" "new_112"
"2147" "2015" "new_14"
"2148" "2015" "new_216"
"2149" "2015" "new_309"
"2150" "2015" "new_220"
"2151" "2015" "new_247"
"2152" "2015" "new_37"
"2153" "2015" "new_9"
"2154" "2015" "new_307"
"2155" "2015" "new_219"
"2156" "2015" "new_17"
"2157" "2015" "new_104"
"2158" "2015" "new_212"
"2159" "2015" "new_39"
"2160" "2015" "new_221"
"2161" "2015" "new_103"
"2162" "2015" "new_233"
"2163" "2015" "new_92"
"2164" "2015" "new_135"
"2165" "2015" "new_94"
"2166" "2015" "new_251"
"2167" "2015" "new_250"
"2168" "2015" "new_308"
"2169" "2015" "new_225"
"2170" "2015" "new_310"
"2171" "2015" "new_134"
"2172" "2016" "new_106"
"2173" "2016" "new_48"
"2174" "2016" "new_38"
"2175" "2016" "new_303"
"2176" "2016" "new_407"
"2177" "2016" "new_111"
"2178" "2016" "new_98"
"2179" "2016" "new_90"
"2180" "2016" "new_130"
"2181" "2016" "new_408"
"2182" "2016" "new_410"
"2183" "2016" "new_409"
"2184" "2016" "new_221"
"2185" "2016" "new_308"
"2186" "2016" "new_2"
"2187" "2016" "new_110"
"2188" "2016" "new_226"
"2189" "2016" "new_10"
"2190" "2016" "new_212"
"2191" "2016" "new_95"
"2192" "2016" "new_16"
"2193" "2016" "new_304"
"2194" "2016" "new_13"
"2195" "2016" "new_236"
"2196" "2016" "new_109"
"2197" "2016" "new_33"
"2198" "2016" "new_215"
"2199" "2016" "new_220"
"2200" "2016" "new_60"
"2201" "2016" "new_1413"
"2202" "2016" "new_54"
"2203" "2016" "new_301"
"2204" "2016" "new_241"
"2205" "2016" "new_411"
"2206" "2016" "new_253"
"2207" "2016" "new_59"
"2208" "2016" "new_405"
"2209" "2016" "new_92"
"2210" "2016" "new_135"
"2211" "2016" "new_248"
"2212" "2016" "new_230"
"2213" "2016" "new_229"
"2214" "2016" "new_100"
"2215" "2016" "new_9"
"2216" "2016" "new_310"
"2217" "2016" "new_23"
"2218" "2016" "new_31"
"2219" "2016" "new_3"
"2220" "2016" "new_250"
"2221" "2016" "new_93"
"2222" "2016" "new_402"
"2223" "2016" "new_228"
"2224" "2016" "new_223"
"2225" "2016" "new_14"
"2226" "2016" "new_29"
"2227" "2016" "new_133"
"2228" "2016" "new_232"
"2229" "2016" "new_413"
"2230" "2016" "new_20"
"2231" "2016" "new_18"
"2232" "2016" "new_129"
"2233" "2016" "new_22"
"2234" "2016" "new_49"
"2235" "2016" "new_117"
"2236" "2016" "new_252"
"2237" "2016" "new_406"
"2238" "2016" "new_43"
"2239" "2016" "new_46"
"2240" "2016" "new_103"
"2241" "2016" "new_21"
"2242" "2016" "new_107"
"2243" "2016" "new_35"
"2244" "2016" "new_34"
"2245" "2016" "new_27"
"2246" "2016" "new_55"
"2247" "2016" "new_91"
"2248" "2016" "new_217"
"2249" "2016" "new_237"
"2250" "2016" "new_234"
"2251" "2016" "new_126"
"2252" "2016" "new_101"
"2253" "2016" "new_102"
"2254" "2016" "new_116"
"2255" "2016" "new_305"
"2256" "2016" "new_233"
"2257" "2016" "new_36"
"2258" "2016" "new_211"
"2259" "2016" "new_251"
"2260" "2016" "new_401"
"2261" "2016" "new_8"
"2262" "2016" "new_412"
"2263" "2016" "new_84"
"2264" "2016" "new_94"
"2265" "2016" "new_26"
"2266" "2016" "new_403"
"2267" "2016" "new_240"
"2268" "2016" "new_17"
"2269" "2016" "new_138"
"2270" "2016" "new_404"
"2271" "2016" "new_7"
"2272" "2016" "new_225"
"2273" "2016" "new_309"
"2274" "2016" "new_96"
"2275" "2016" "new_339"
"2276" "2016" "new_222"
"2277" "2016" "new_131"
"2278" "2016" "new_128"
"2279" "2016" "new_238"
"2280" "2016" "new_216"
"2281" "2016" "new_249"
"2282" "2016" "new_132"
"2283" "2017" "new_55"
"2284" "2017" "new_212"
"2285" "2017" "new_49"
"2286" "2017" "new_303"
"2287" "2017" "new_100"
"2288" "2017" "new_232"
"2289" "2017" "new_214"
"2290" "2017" "new_60"
"2291" "2017" "new_310"
"2292" "2017" "new_241"
"2293" "2017" "new_98"
"2294" "2017" "new_112"
"2295" "2017" "new_36"
"2296" "2017" "new_407"
"2297" "2017" "new_46"
"2298" "2017" "new_133"
"2299" "2017" "new_402"
"2300" "2017" "new_48"
"2301" "2017" "new_401"
"2302" "2017" "new_20"
"2303" "2017" "new_104"
"2304" "2017" "new_116"
"2305" "2017" "new_131"
"2306" "2017" "new_304"
"2307" "2017" "new_10"
"2308" "2017" "new_93"
"2309" "2017" "new_92"
"2310" "2017" "new_2"
"2311" "2017" "new_501"
"2312" "2017" "new_57"
"2313" "2017" "new_413"
"2314" "2017" "new_215"
"2315" "2017" "new_248"
"2316" "2017" "new_53"
"2317" "2017" "new_15"
"2318" "2017" "new_405"
"2319" "2017" "new_134"
"2320" "2017" "new_38"
"2321" "2017" "new_18"
"2322" "2017" "new_409"
"2323" "2017" "new_120"
"2324" "2017" "new_233"
"2325" "2017" "new_9"
"2326" "2017" "new_95"
"2327" "2017" "new_26"
"2328" "2017" "new_50"
"2329" "2017" "new_130"
"2330" "2017" "new_244"
"2331" "2017" "new_3"
"2332" "2017" "new_13"
"2333" "2017" "new_126"
"2334" "2017" "new_513"
"2335" "2017" "new_512"
"2336" "2017" "new_239"
"2337" "2017" "new_247"
"2338" "2017" "new_301"
"2339" "2017" "new_221"
"2340" "2017" "new_238"
"2341" "2017" "new_229"
"2342" "2017" "new_84"
"2343" "2017" "new_251"
"2344" "2017" "new_119"
"2345" "2017" "new_129"
"2346" "2017" "new_507"
"2347" "2017" "new_403"
"2348" "2017" "new_250"
"2349" "2017" "new_8"
"2350" "2017" "new_504"
"2351" "2017" "new_309"
"2352" "2017" "new_29"
"2353" "2017" "new_308"
"2354" "2017" "new_110"
"2355" "2017" "new_90"
"2356" "2017" "new_61"
"2357" "2017" "new_246"
"2358" "2017" "new_236"
"2359" "2017" "new_109"
"2360" "2017" "new_16"
"2361" "2017" "new_511"
"2362" "2017" "new_509"
"2363" "2017" "new_307"
"2364" "2017" "new_411"
"2365" "2017" "new_503"
"2366" "2017" "new_47"
"2367" "2017" "new_106"
"2368" "2017" "new_237"
"2369" "2017" "new_37"
"2370" "2017" "new_518"
"2371" "2017" "new_410"
"2372" "2017" "new_515"
"2373" "2017" "new_39"
"2374" "2017" "new_514"
"2375" "2017" "new_502"
"2376" "2017" "new_94"
"2377" "2017" "new_24"
"2378" "2017" "new_128"
"2379" "2017" "new_22"
"2380" "2017" "new_240"
"2381" "2017" "new_235"
"2382" "2017" "new_21"
"2383" "2017" "new_228"
"2384" "2017" "new_305"
"2385" "2017" "new_7"
"2386" "2017" "new_6"
"2387" "2017" "new_101"
"2388" "2017" "new_102"
"2389" "2017" "new_33"
"2390" "2017" "new_510"
"2391" "2017" "new_103"
"2392" "2017" "new_406"
"2393" "2017" "new_217"
"2394" "2017" "new_91"
"2395" "2017" "new_117"
"2396" "2017" "new_132"
"2397" "2017" "new_111"
"2398" "2017" "new_108"
"2399" "2017" "new_508"
"2400" "2017" "new_253"
"2401" "2017" "new_505"
"2402" "2017" "new_506"
"2403" "2017" "new_234"
"2404" "2017" "new_226"
"2405" "2017" "new_107"
"2406" "2017" "new_225"
"2407" "2017" "new_59"
"2408" "2017" "new_52"
"2409" "2017" "new_516"
"2410" "2017" "new_517"
"2411" "2017" "new_222"
